step,mode,sim_time_sec,ref_idx,segment,ref_x,ref_y,ref_yaw,ref_v,ref_w,x,y,yaw,v_meas,w_meas,e_x,e_y,e_psi,cmd_v,cmd_w
470,deepc,4073.15,513,straight_3,3.85826136929789,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.858301706500024,2.6367605907341685,0.011828861959553147,0.2915415459991498,-0.0018453312923858306,-0.00039595478654360906,-0.030061909351002773,-0.011828861959553016,0.2781769865367287,-0.0026806289305496313
471,deepc,4073.2000000000003,514,straight_3,3.8707613692978904,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.869932742851717,2.6368961259178336,0.010818817490849732,0.29079243718831116,-0.02531418686873424,0.0005018557678064806,-0.03020722217593529,-0.010818817490849675,0.28078741394060075,0.01052569892335152
472,deepc,4073.2500000000005,515,straight_3,3.8832613692978906,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.88748502200208,2.6370845956742768,0.010377830316686253,0.29306642907009517,-0.00264881709596351,-0.004538786245104357,-0.03034302677969237,-0.010377830316686154,0.2752509542033753,0.0036934153646192985
473,deepc,4073.3,516,straight_3,3.8957613692978907,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.899306903831521,2.637209254471983,0.011094904239814057,0.2955656962671765,0.017955375890935314,-0.003883849884764474,-0.030471938960635336,-0.011094904239814074,0.28263599782308696,0.006596668566278529
474,deepc,4073.3500000000004,518,straight_3,3.920761369297891,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.9168279680789544,2.6374051942415755,0.011628713010768872,0.2975115730892652,0.011248978747097422,0.0035760360864514054,-0.030752756345036866,-0.011628713010769065,0.28407576211557317,0.008957909657147625
475,deepc,4073.4,519,straight_3,3.9332613692978913,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.92872762320278,2.637543875122703,0.012078673814008225,0.29751157608145756,0.011249023546917074,0.004160824232805087,-0.030900284266363896,-0.0120786738140084,0.2821014064119097,-0.000928099326154487
476,deepc,4073.4500000000003,520,straight_3,3.9457613692978915,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.946631158884884,2.637763131419065,0.012770601743152735,0.29694885072989236,0.0,-0.0012664525514026147,-0.03105338975066627,-0.01277060174315281,0.2847100868340431,-0.012580575735964557
477,deepc,4073.5000000000005,521,straight_3,3.9582613692978916,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.9585081538111173,2.6379140682871074,0.012707662795822975,0.29694884750253026,0.0,-0.0006434613128818384,-0.03121231080488181,-0.012707662795822916,0.28092974184207886,0.003080338456727961
478,deepc,4073.55,522,straight_3,3.970761369297892,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.9764195821867676,2.6381376187722427,0.011897581596774016,0.29571552280464364,0.005247054031467584,-0.006031881625447321,-0.03137197509100978,-0.01189758159677412,0.2748987760486393,0.009188951586017548
479,deepc,4073.6000000000004,523,straight_3,3.983261369297892,2.606696100934223,-7.979727989493313e-17,0.25,0.0,3.988247352144209,2.638279485149182,0.012107464781943566,0.2957155191522042,0.005247045621149248,-0.005368002770975368,-0.03152070319114533,-0.012107464781943467,0.2773700041799022,-0.005222294522589061
480,deepc,4073.65,525,straight_3,4.008261369297892,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.005667957903223,2.63849335411526,0.012927510706107068,0.2896142653960919,0.013382351520160873,0.0021821468099300105,-0.03182812165084335,-0.012927510706107093,0.28028263626053235,0.006112535844985688
481,deepc,4073.7000000000003,526,straight_3,4.020761369297892,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.017345742593306,2.6386424967870092,0.012571385618190293,0.2919684248883826,-0.008903116477078057,0.0030137569227106195,-0.031986809515467604,-0.012571385618190156,0.27985861242270865,-0.001647509723130451
482,deepc,4073.7500000000005,527,straight_3,4.033261369297892,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.03501823447365,2.6388661711282078,0.013008181513267806,0.294993517904099,0.009154268240680555,-0.0021751788464442713,-0.03214449546217319,-0.013008181513268102,0.2838909355743763,-0.01638930473129871
483,deepc,4073.8,528,straight_3,4.045761369297892,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.046800769989924,2.6390185298199897,0.01289612486234822,0.29458801164710724,-0.0028013865974893574,-0.0014561367867591954,-0.032306337281287165,-0.01289612486234848,0.2819436401069343,0.00577918708194625
484,deepc,4073.8500000000004,530,straight_3,4.070761369297893,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.06466796851441,2.639243640046635,0.01186828858741594,0.296782778073303,0.009853650154911306,0.005706697123005856,-0.03261756341801752,-0.011868288587415954,0.27632703503892775,0.011705441217261008
485,deepc,4073.9,530,straight_3,4.070761369297893,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.076538423946035,2.6393861794281235,0.012262435801419043,0.29678278319906715,0.00985369071721624,-0.006177470256347344,-0.03261678177835656,-0.01226243580141917,0.27904102572322875,-0.008807595606180729
486,deepc,4073.9500000000003,532,straight_3,4.095761369297893,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.094045554151316,2.639604689078739,0.013332083117699753,0.291134298784922,0.01675102506347491,0.0012769356252566306,-0.03292853824103845,-0.013332083117699955,0.2912458884581518,0.002327204449660942
487,deepc,4074.0000000000005,533,straight_3,4.108261369297893,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.105793597354707,2.6397586511094833,0.012731733868601883,0.2937273936079297,-0.015022788770860347,0.0020466397189596837,-0.03309128870739169,-0.012731733868601935,0.2834325526435756,0.010578804190624014
488,deepc,4074.05,534,straight_3,4.1207613692978935,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.123956777768025,2.6399898064373404,0.012933173733700468,0.298341090524216,0.017255340672527947,-0.0036257225042940207,-0.033249595452293015,-0.01293317373370062,0.2821190119612389,-0.009564902757715606
489,deepc,4074.1000000000004,535,straight_3,4.133261369297894,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.135889772777642,2.6401448754074255,0.013655015061474441,0.29835005338334214,0.01804603706892068,-0.0030848877635684105,-0.033409766328091735,-0.013655015061474707,0.28789244813374604,0.002272512765494599
490,deepc,4074.15,537,straight_3,4.158261369297894,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.153724756598201,2.640385809047758,0.013009812596430482,0.29756942147601617,-0.01436884892610367,0.0040979443573221554,-0.03374587589034362,-0.013009812596430415,0.27856895896358325,0.01607554717288913
491,deepc,4074.2000000000003,538,straight_3,4.170761369297894,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.1658455000815575,2.6405448846211175,0.013164541340358984,0.3030446826919456,0.0038681735845024837,0.004469852408390237,-0.033910563939302175,-0.013164541340358937,0.2792102041452259,-0.015741832871105716
492,deepc,4074.2500000000005,539,straight_3,4.183261369297894,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.183531377076671,2.6407827151261647,0.01453651790122713,0.29329796941775754,0.022846798330744926,-0.0007654624783997542,-0.03407908799344601,-0.014536517901227342,0.2855792901785574,-0.0169060570846453
493,deepc,4074.3,540,straight_3,4.195761369297895,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.195286414003404,2.640949442805513,0.013466301734321645,0.2939054759783765,-0.026858676611622105,1.3660334555615824e-05,-0.03425663184375392,-0.013466301734321728,0.289101250159433,0.01768653886263459
494,deepc,4074.3500000000004,541,straight_3,4.208261369297895,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.2132636067273825,2.6411853381075225,0.011816711869051654,0.30093639122361787,-0.023508976977964106,-0.005409428084297139,-0.03442772063175088,-0.011816711869051755,0.28002136348472056,0.000258258263302658
495,deepc,4074.4,542,straight_3,4.220761369297895,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.22543499032998,2.641333970727447,0.013018789371369199,0.30431709983863914,0.030178049943554504,-0.005124155367200759,-0.034574091298784,-0.013018789371369355,0.2840001972393763,0.0009087861448390198
496,deepc,4074.4500000000003,544,straight_3,4.245761369297895,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.243251653659436,2.6415668756919097,0.013328873088136557,0.2989475745938855,0.0,0.0020447183360887814,-0.034901127943281506,-0.013328873088136461,0.2857795987071823,0.01634115039993693
497,deepc,4074.501,545,straight_3,4.2582613692978954,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.261206788250647,2.6418062726070137,0.01370172659411266,0.30078858852846957,0.027470873181990773,-0.0034261973951689876,-0.03506651991728566,-0.013701726594112618,0.28225584667592296,-0.005538751638299909
498,deepc,4074.55,546,straight_3,4.270761369297896,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.273234892630466,2.641972620871245,0.01478143297809683,0.3004635046436349,0.0243257098555975,-0.0029946716436366496,-0.035236105322391645,-0.014781432978097087,0.2866255335984794,-0.0205022863074264
499,deepc,4074.6000000000004,547,straight_3,4.283261369297896,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.285122179420589,2.6421455707808668,0.014384713544713575,0.2975202187139529,-0.01134209782237143,-0.0023705304900497326,-0.035419036010548896,-0.014384713544713712,0.28002479279209347,0.006311259353105694
500,deepc,4074.65,549,straight_3,4.308261369297896,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.303215902455763,2.642396502517585,0.012334679273831235,0.30104916052248515,-0.030830273810086295,0.004604741190094686,-0.035759918448461554,-0.012334679273831473,0.2763642501290793,0.006655185448163974
501,deepc,4074.7000000000003,550,straight_3,4.320761369297896,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.3150056273313115,2.642545421600404,0.012763261820354527,0.2947629403586008,0.010761860785291242,0.005297731322130695,-0.03591986081057512,-0.01276326182035481,0.2817498095052904,-0.005224505035680553
502,deepc,4074.7500000000005,551,straight_3,4.3332613692978965,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.332499136759976,2.6427712934454903,0.01341819989782702,0.29146358845967946,0.009489603227707982,0.00027811430089868454,-0.03608217240691712,-0.013418199897826888,0.2912488710643002,0.001785964661515796
503,deepc,4074.8,552,straight_3,4.345761369297897,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.344371013192998,2.642929014199958,0.013071005534286409,0.29755616463925316,-0.0079987250670796,0.0009166502105316351,-0.036247990926563695,-0.013071005534286417,0.29278477364870414,0.004118174659049928
504,deepc,4074.8500000000004,553,straight_3,4.358261369297897,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.362765601819976,2.643170931895604,0.013254820148782475,0.30672920522224834,0.003304952829822353,-0.004987290020711602,-0.03641192582827169,-0.013254820148782542,0.28621503082073196,0.008059264088079141
505,deepc,4074.9,554,straight_3,4.370761369297897,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.375092293163467,2.643334759329265,0.01353556146535876,0.30819449837883195,0.007018520810932764,-0.004826436803933914,-0.03657668243971258,-0.013535561465358725,0.2914335353037838,0.015136009808648345
506,deepc,4074.9500000000003,556,straight_3,4.395761369297897,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.393289586202659,2.643583670693861,0.014421621171458336,0.30674653503706967,0.025496351641663396,0.0019395659382962975,-0.03691937971327596,-0.014421621171458288,0.2876381501564035,0.006181867011761976
507,deepc,4075.0000000000005,557,straight_3,4.408261369297898,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.411650127229564,2.64385435582693,0.015801012079446477,0.30277700190038626,0.010540960386402062,-0.003975448504241422,-0.03710007272473895,-0.015801012079446508,0.2851625107756244,-0.009024096221633646
508,deepc,4075.05,558,straight_3,4.420761369297898,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.423757323499365,2.644045127190223,0.016199599012568885,0.30253889057428884,0.008235675677700465,-0.0036005738865131187,-0.03729559453255062,-0.016199599012569177,0.2878898404253071,-0.02284098923180113
509,deepc,4075.1000000000004,559,straight_3,4.433261369297898,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.435764976798753,2.644237444334222,0.015568257941107631,0.3004011745821312,-0.017020577592016917,-0.00308773381522484,-0.0374978187989819,-0.01556825794110761,0.2759923284700346,-0.002776933311272431
510,deepc,4075.15,561,straight_3,4.458261369297898,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.453935977647623,2.644510459772198,0.013268495316821498,0.3021731320363063,-0.036091866314102536,0.0038232859856882698,-0.0378684199766381,-0.013268495316821394,0.2680735260519299,0.003965333706067894
511,deepc,4075.2000000000003,562,straight_3,4.4707613692978985,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.465583165955915,2.644667727899058,0.013081960600599853,0.2905182361522345,-0.00472913261463075,0.004681031095983613,-0.03803611694279448,-0.013081960600600073,0.26994168717844114,-0.0034390510043073954
512,deepc,4075.2500000000005,563,straight_3,4.483261369297899,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.482589667287076,2.6448916944259135,0.013371054868528576,0.28237076982778203,0.0056051109655189816,0.0001609418081598697,-0.038201160237723075,-0.013371054868528631,0.27598892961008425,0.0020668820007318624
513,deepc,4075.3,564,straight_3,4.495761369297899,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.493954628787496,2.6450427842209,0.013136680723103741,0.2841491449478784,-0.005859351073097337,0.0013028509694728613,-0.038367108435637544,-0.013136680723103922,0.2778119050376704,0.0005807348775130595
514,deepc,4075.3500000000004,565,straight_3,4.508261369297899,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.5113285673446395,2.6452714428898263,0.013259962187688394,0.29070515145784426,0.003165502586158043,-0.0035784209895944365,-0.03853128098144258,-0.013259962187688323,0.27023700323131,0.0008562096101361488
515,deepc,4075.4,566,straight_3,4.520761369297899,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.523024884088916,2.645426415671046,0.013299184784337623,0.2924335837612999,0.0,-0.0027783810509147367,-0.03869678769043288,-0.013299184784337559,0.27181296550762035,0.010901104150081043
516,deepc,4075.4500000000003,568,straight_3,4.5457613692978995,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.540164136914535,2.6456545925815504,0.013395401959731369,0.2845987374530065,0.0015116005990319203,0.00507488116761033,-0.03902997134155874,-0.013395401959731323,0.26096029026162,0.0017711328511431487
517,deepc,4075.5000000000005,568,straight_3,4.5457613692978995,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.551607748877404,2.6458093170877697,0.014137982290384467,0.2861189083898807,0.018596166346862102,-0.006398758830203901,-0.03902665393669554,-0.014137982290384432,0.2534073781683028,-0.013952394515436308
518,deepc,4075.55,570,straight_3,4.5707613692979,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.568202586713572,2.646044675278125,0.01443439797780414,0.2739348661187298,0.0007763673291588148,0.001990562766311558,-0.03938140844465561,-0.014434397977804103,0.2346965582399532,-0.013332973930473975
519,deepc,4075.6000000000004,571,straight_3,4.5832613692979,2.606696100934223,-7.979727989493313e-17,0.25,0.0,4.578861290553901,2.6461964639604356,0.013490007601266117,0.2657253254584484,-0.02327316435373052,0.003866834350288113,-0.039556124232075655,-0.013490007601266285,0.19052338871846036,0.011162228304334405
520,deepc,4075.65,572,final_stop,4.5957613692979,2.606696100934223,-7.979727989493313e-17,0.0,0.0,4.5936526024843785,2.646392936052755,0.012582224083298132,0.23650832141133765,0.018409322255226002,0.0016091385976627146,-0.039720225186612744,-0.012582224083298232,0.14481749070857952,0.00804144164048747
521,deepc,4075.7000000000003,572,final_stop,4.5957613692979,2.606696100934223,-7.979727989493313e-17,0.0,0.0,4.60210797988234,2.646499988077389,0.01331214315261358,0.20056152296253135,0.018906093842519164,-0.0068759076349815505,-0.039715875815744324,-0.013312143152613753,0.12316607533569475,-0.007882823741471052
522,deepc,4075.7500000000005,572,final_stop,4.5957613692979,2.606696100934223,-7.979727989493313e-17,0.0,0.0,4.61255020367876,2.64663946453028,0.014139572596092376,0.15149424226091873,0.012312879616696986,-0.017351919404107064,-0.039701991741323335,-0.014139572596092442,0.10238982938986654,0.01335591031135125
523,deepc,4075.8,572,final_stop,4.5957613692979,2.606696100934223,-7.979727989493313e-17,0.0,0.0,4.617853672971808,2.6467137802212672,0.01361232585702793,0.12964850003689193,-0.01344432220766193,-0.022634973772098898,-0.03971325344865724,-0.013612325857028207,0.08787705872203036,0.0040558599290700485
524,deepc,4075.8500000000004,572,final_stop,4.5957613692979,2.606696100934223,-7.979727989493313e-17,0.0,0.0,4.624621065466859,2.6468063466387277,0.014588160004732627,0.10684158753875712,0.021070377537890494,-0.029441739271983923,-0.03968498282827974,-0.014588160004732842,0.07167548373510933,0.0016092866110631325
525,deepc,4075.9,572,final_stop,4.5957613692979,2.606696100934223,-7.979727989493313e-17,0.0,0.0,4.62837308737906,2.646860659475725,0.014860784779971464,0.09250216690141908,0.0069121575836190285,-0.03320497200500995,-0.03967550570799686,-0.014860784779971326,0.066070699233062,0.012252497219658445
526,deepc,4075.9500000000003,572,final_stop,4.5957613692979,2.606696100934223,-7.979727989493313e-17,0.0,0.0,4.633064401712226,2.6469303248117475,0.015255221255509648,0.0695615857794116,0.020729982846156694,-0.03791245006536981,-0.03966049833741188,-0.01525522125550971,0.05081452074541009,-0.02084311290886596
527,deepc,4076.0000000000005,572,final_stop,4.5957613692979,2.606696100934223,-7.979727989493313e-17,0.0,0.0,4.635846000708847,2.6469728665989836,0.016091334054480502,0.06954810361200586,0.0209028204438161,-0.0407275208675856,-0.03962656396592915,-0.016091334054480377,0.03765308793842942,-0.02698212632435805
528,deepc,4076.05,572,final_stop,4.5957613692979,2.606696100934223,-7.979727989493313e-17,0.0,0.0,4.639249641871428,2.647027317789689,0.014524353413413814,0.05250375610933296,-0.03575144657034997,-0.04406944983137453,-0.039695346024843335,-0.014524353413413849,0.02589882351848527,-0.01678339183765533
529,deepc,4076.1020000000003,572,final_stop,4.5957613692979,2.606696100934223,-7.979727989493313e-17,0.0,0.0,4.64140879939349,2.647059054719295,0.012193577200386557,0.027269340958449108,-0.0285413431461439,-0.04613619322868461,-0.039803361503183345,-0.012193577200386496,0.015073803397270989,-0.007700560043847369
